,Unnamed: 0,DRS,data,media_isolamento,cidade,cod_ibge
12060,12060,DRS 08 Franca,"domingo, 01/03",43.0,NUPORANGA,3533601
6252,6252,DRS 08 Franca,"domingo, 01/11",52.5,NUPORANGA,3533601
1886,1886,DRS 08 Franca,"domingo, 02/05",55.5,NUPORANGA,3533601
8436,8436,DRS 08 Franca,"domingo, 02/08",59.5,NUPORANGA,3533601
4742,4742,DRS 08 Franca,"domingo, 03/01",55.0,NUPORANGA,3533601
10620,10620,DRS 08 Franca,"domingo, 03/05",58.0,NUPORANGA,3533601
2558,2558,DRS 08 Franca,"domingo, 04/04",57.0,NUPORANGA,3533601
374,374,DRS 08 Franca,"domingo, 04/07",54.0,NUPORANGA,3533601
6924,6924,DRS 08 Franca,"domingo, 04/10",53.0,NUPORANGA,3533601
11292,11292,DRS 08 Franca,"domingo, 05/04",55.0,NUPORANGA,3533601
9108,9108,DRS 08 Franca,"domingo, 05/07",49.5,NUPORANGA,3533601
1046,1046,DRS 08 Franca,"domingo, 06/06",57.0,NUPORANGA,3533601
7596,7596,DRS 08 Franca,"domingo, 06/09",54.0,NUPORANGA,3533601
5413,5413,DRS 08 Franca,"domingo, 06/12",49.5,NUPORANGA,3533601
3902,3902,DRS 08 Franca,"domingo, 07/02",53.0,NUPORANGA,3533601
3230,3230,DRS 08 Franca,"domingo, 07/03",55.5,NUPORANGA,3533601
9780,9780,DRS 08 Franca,"domingo, 07/06",49.0,NUPORANGA,3533601
11892,11892,DRS 08 Franca,"domingo, 08/03",42.0,NUPORANGA,3533601
6084,6084,DRS 08 Franca,"domingo, 08/11",53.0,NUPORANGA,3533601
1718,1718,DRS 08 Franca,"domingo, 09/05",53.0,NUPORANGA,3533601
8268,8268,DRS 08 Franca,"domingo, 09/08",56.5,NUPORANGA,3533601
4574,4574,DRS 08 Franca,"domingo, 10/01",53.0,NUPORANGA,3533601
10452,10452,DRS 08 Franca,"domingo, 10/05",54.5,NUPORANGA,3533601
2390,2390,DRS 08 Franca,"domingo, 11/04",57.0,NUPORANGA,3533601
206,206,DRS 08 Franca,"domingo, 11/07",54.5,NUPORANGA,3533601
6756,6756,DRS 08 Franca,"domingo, 11/10",52.0,NUPORANGA,3533601
11124,11124,DRS 08 Franca,"domingo, 12/04",55.0,NUPORANGA,3533601
8940,8940,DRS 08 Franca,"domingo, 12/07",48.5,NUPORANGA,3533601
878,878,DRS 08 Franca,"domingo, 13/06",55.5,NUPORANGA,3533601
7428,7428,DRS 08 Franca,"domingo, 13/09",55.5,NUPORANGA,3533601
5245,5245,DRS 08 Franca,"domingo, 13/12",50.0,NUPORANGA,3533601
3734,3734,DRS 08 Franca,"domingo, 14/02",55.0,NUPORANGA,3533601
3062,3062,DRS 08 Franca,"domingo, 14/03",56.0,NUPORANGA,3533601
9612,9612,DRS 08 Franca,"domingo, 14/06",49.5,NUPORANGA,3533601
5916,5916,DRS 08 Franca,"domingo, 15/11",53.5,NUPORANGA,3533601
1550,1550,DRS 08 Franca,"domingo, 16/05",55.0,NUPORANGA,3533601
8100,8100,DRS 08 Franca,"domingo, 16/08",56.5,NUPORANGA,3533601
4406,4406,DRS 08 Franca,"domingo, 17/01",53.0,NUPORANGA,3533601
10284,10284,DRS 08 Franca,"domingo, 17/05",51.0,NUPORANGA,3533601
2222,2222,DRS 08 Franca,"domingo, 18/04",56.0,NUPORANGA,3533601
38,38,DRS 08 Franca,"domingo, 18/07",54.5,NUPORANGA,3533601
6588,6588,DRS 08 Franca,"domingo, 18/10",53.0,NUPORANGA,3533601
10956,10956,DRS 08 Franca,"domingo, 19/04",56.5,NUPORANGA,3533601
8772,8772,DRS 08 Franca,"domingo, 19/07",49.0,NUPORANGA,3533601
710,710,DRS 08 Franca,"domingo, 20/06",54.5,NUPORANGA,3533601
7260,7260,DRS 08 Franca,"domingo, 20/09",54.5,NUPORANGA,3533601
5077,5077,DRS 08 Franca,"domingo, 20/12",51.5,NUPORANGA,3533601
3566,3566,DRS 08 Franca,"domingo, 21/02",53.5,NUPORANGA,3533601
2894,2894,DRS 08 Franca,"domingo, 21/03",56.5,NUPORANGA,3533601
9444,9444,DRS 08 Franca,"domingo, 21/06",49.5,NUPORANGA,3533601
11628,11628,DRS 08 Franca,"domingo, 22/03",54.0,NUPORANGA,3533601
5748,5748,DRS 08 Franca,"domingo, 22/11",52.5,NUPORANGA,3533601
1382,1382,DRS 08 Franca,"domingo, 23/05",56.0,NUPORANGA,3533601
7932,7932,DRS 08 Franca,"domingo, 23/08",55.5,NUPORANGA,3533601
4238,4238,DRS 08 Franca,"domingo, 24/01",53.0,NUPORANGA,3533601
10116,10116,DRS 08 Franca,"domingo, 24/05",50.5,NUPORANGA,3533601
2054,2054,DRS 08 Franca,"domingo, 25/04",55.5,NUPORANGA,3533601
6420,6420,DRS 08 Franca,"domingo, 25/10",52.5,NUPORANGA,3533601
10788,10788,DRS 08 Franca,"domingo, 26/04",56.0,NUPORANGA,3533601
8604,8604,DRS 08 Franca,"domingo, 26/07",58.5,NUPORANGA,3533601
542,542,DRS 08 Franca,"domingo, 27/06",56.0,NUPORANGA,3533601
7092,7092,DRS 08 Franca,"domingo, 27/09",53.0,NUPORANGA,3533601
4910,4910,DRS 08 Franca,"domingo, 27/12",53.0,NUPORANGA,3533601
3398,3398,DRS 08 Franca,"domingo, 28/02",53.5,NUPORANGA,3533601
2726,2726,DRS 08 Franca,"domingo, 28/03",58.0,NUPORANGA,3533601
9276,9276,DRS 08 Franca,"domingo, 28/06",49.5,NUPORANGA,3533601
11460,11460,DRS 08 Franca,"domingo, 29/03",56.0,NUPORANGA,3533601
5580,5580,DRS 08 Franca,"domingo, 29/11",36.0,NUPORANGA,3533601
1214,1214,DRS 08 Franca,"domingo, 30/05",59.0,NUPORANGA,3533601
