,Unnamed: 0,DRS,data,media_isolamento,cidade,cod_ibge
8042,8042,DRS 12 Registro,"domingo, 01/03",37.0,JUQUIÁ,3526100
4170,4170,DRS 12 Registro,"domingo, 01/11",43.0,JUQUIÁ,3526100
1258,1258,DRS 12 Registro,"domingo, 02/05",47.0,JUQUIÁ,3526100
5626,5626,DRS 12 Registro,"domingo, 02/08",47.0,JUQUIÁ,3526100
3162,3162,DRS 12 Registro,"domingo, 03/01",47.0,JUQUIÁ,3526100
7082,7082,DRS 12 Registro,"domingo, 03/05",53.0,JUQUIÁ,3526100
1706,1706,DRS 12 Registro,"domingo, 04/04",51.0,JUQUIÁ,3526100
250,250,DRS 12 Registro,"domingo, 04/07",46.0,JUQUIÁ,3526100
4618,4618,DRS 12 Registro,"domingo, 04/10",46.0,JUQUIÁ,3526100
7530,7530,DRS 12 Registro,"domingo, 05/04",50.0,JUQUIÁ,3526100
6074,6074,DRS 12 Registro,"domingo, 05/07",47.0,JUQUIÁ,3526100
698,698,DRS 12 Registro,"domingo, 06/06",46.0,JUQUIÁ,3526100
5066,5066,DRS 12 Registro,"domingo, 06/09",42.0,JUQUIÁ,3526100
3610,3610,DRS 12 Registro,"domingo, 06/12",45.0,JUQUIÁ,3526100
2602,2602,DRS 12 Registro,"domingo, 07/02",46.0,JUQUIÁ,3526100
2154,2154,DRS 12 Registro,"domingo, 07/03",49.0,JUQUIÁ,3526100
6522,6522,DRS 12 Registro,"domingo, 07/06",50.0,JUQUIÁ,3526100
7930,7930,DRS 12 Registro,"domingo, 08/03",36.0,JUQUIÁ,3526100
4058,4058,DRS 12 Registro,"domingo, 08/11",41.0,JUQUIÁ,3526100
1146,1146,DRS 12 Registro,"domingo, 09/05",47.0,JUQUIÁ,3526100
5514,5514,DRS 12 Registro,"domingo, 09/08",46.0,JUQUIÁ,3526100
3050,3050,DRS 12 Registro,"domingo, 10/01",47.0,JUQUIÁ,3526100
6970,6970,DRS 12 Registro,"domingo, 10/05",47.0,JUQUIÁ,3526100
1594,1594,DRS 12 Registro,"domingo, 11/04",49.0,JUQUIÁ,3526100
138,138,DRS 12 Registro,"domingo, 11/07",45.0,JUQUIÁ,3526100
4506,4506,DRS 12 Registro,"domingo, 11/10",41.0,JUQUIÁ,3526100
7418,7418,DRS 12 Registro,"domingo, 12/04",49.0,JUQUIÁ,3526100
5962,5962,DRS 12 Registro,"domingo, 12/07",46.0,JUQUIÁ,3526100
586,586,DRS 12 Registro,"domingo, 13/06",46.0,JUQUIÁ,3526100
4954,4954,DRS 12 Registro,"domingo, 13/09",46.0,JUQUIÁ,3526100
3498,3498,DRS 12 Registro,"domingo, 13/12",45.0,JUQUIÁ,3526100
2490,2490,DRS 12 Registro,"domingo, 14/02",45.0,JUQUIÁ,3526100
2042,2042,DRS 12 Registro,"domingo, 14/03",48.0,JUQUIÁ,3526100
6410,6410,DRS 12 Registro,"domingo, 14/06",46.0,JUQUIÁ,3526100
3946,3946,DRS 12 Registro,"domingo, 15/11",42.0,JUQUIÁ,3526100
1034,1034,DRS 12 Registro,"domingo, 16/05",47.0,JUQUIÁ,3526100
5402,5402,DRS 12 Registro,"domingo, 16/08",52.0,JUQUIÁ,3526100
2938,2938,DRS 12 Registro,"domingo, 17/01",45.0,JUQUIÁ,3526100
6858,6858,DRS 12 Registro,"domingo, 17/05",51.0,JUQUIÁ,3526100
1482,1482,DRS 12 Registro,"domingo, 18/04",49.0,JUQUIÁ,3526100
26,26,DRS 12 Registro,"domingo, 18/07",45.0,JUQUIÁ,3526100
4394,4394,DRS 12 Registro,"domingo, 18/10",45.0,JUQUIÁ,3526100
7306,7306,DRS 12 Registro,"domingo, 19/04",54.0,JUQUIÁ,3526100
5850,5850,DRS 12 Registro,"domingo, 19/07",46.0,JUQUIÁ,3526100
474,474,DRS 12 Registro,"domingo, 20/06",48.0,JUQUIÁ,3526100
4842,4842,DRS 12 Registro,"domingo, 20/09",46.0,JUQUIÁ,3526100
3386,3386,DRS 12 Registro,"domingo, 20/12",44.0,JUQUIÁ,3526100
2378,2378,DRS 12 Registro,"domingo, 21/02",45.0,JUQUIÁ,3526100
1930,1930,DRS 12 Registro,"domingo, 21/03",50.0,JUQUIÁ,3526100
6298,6298,DRS 12 Registro,"domingo, 21/06",47.0,JUQUIÁ,3526100
7754,7754,DRS 12 Registro,"domingo, 22/03",53.0,JUQUIÁ,3526100
3834,3834,DRS 12 Registro,"domingo, 22/11",43.0,JUQUIÁ,3526100
922,922,DRS 12 Registro,"domingo, 23/05",47.0,JUQUIÁ,3526100
5290,5290,DRS 12 Registro,"domingo, 23/08",49.0,JUQUIÁ,3526100
2826,2826,DRS 12 Registro,"domingo, 24/01",47.0,JUQUIÁ,3526100
6746,6746,DRS 12 Registro,"domingo, 24/05",50.0,JUQUIÁ,3526100
1370,1370,DRS 12 Registro,"domingo, 25/04",49.0,JUQUIÁ,3526100
4282,4282,DRS 12 Registro,"domingo, 25/10",44.0,JUQUIÁ,3526100
7194,7194,DRS 12 Registro,"domingo, 26/04",53.0,JUQUIÁ,3526100
5738,5738,DRS 12 Registro,"domingo, 26/07",45.0,JUQUIÁ,3526100
362,362,DRS 12 Registro,"domingo, 27/06",46.0,JUQUIÁ,3526100
4730,4730,DRS 12 Registro,"domingo, 27/09",42.0,JUQUIÁ,3526100
3274,3274,DRS 12 Registro,"domingo, 27/12",46.0,JUQUIÁ,3526100
2266,2266,DRS 12 Registro,"domingo, 28/02",47.0,JUQUIÁ,3526100
1818,1818,DRS 12 Registro,"domingo, 28/03",52.0,JUQUIÁ,3526100
6186,6186,DRS 12 Registro,"domingo, 28/06",48.0,JUQUIÁ,3526100
7642,7642,DRS 12 Registro,"domingo, 29/03",55.0,JUQUIÁ,3526100
3722,3722,DRS 12 Registro,"domingo, 29/11",40.0,JUQUIÁ,3526100
810,810,DRS 12 Registro,"domingo, 30/05",48.0,JUQUIÁ,3526100
5178,5178,DRS 12 Registro,"domingo, 30/08",46.0,JUQUIÁ,3526100
2714,2714,DRS 12 Registro,"domingo, 31/01",46.0,JUQUIÁ,3526100
6634,6634,DRS 12 Registro,"domingo, 31/05",49.0,JUQUIÁ,3526100
7594,7594,DRS 12 Registro,"quarta-feira, 01/04",48.0,JUQUIÁ,3526100
6138,6138,DRS 12 Registro,"quarta-feira, 01/07",39.0,JUQUIÁ,3526100
762,762,DRS 12 Registro,"quarta-feira, 02/06",41.0,JUQUIÁ,3526100
5130,5130,DRS 12 Registro,"quarta-feira, 02/09",41.0,JUQUIÁ,3526100
3674,3674,DRS 12 Registro,"quarta-feira, 02/12",39.0,JUQUIÁ,3526100
2666,2666,DRS 12 Registro,"quarta-feira, 03/02",41.0,JUQUIÁ,3526100
2218,2218,DRS 12 Registro,"quarta-feira, 03/03",38.0,JUQUIÁ,3526100
6586,6586,DRS 12 Registro,"quarta-feira, 03/06",43.0,JUQUIÁ,3526100
7994,7994,DRS 12 Registro,"quarta-feira, 04/03",34.0,JUQUIÁ,3526100
4122,4122,DRS 12 Registro,"quarta-feira, 04/11",37.0,JUQUIÁ,3526100
1210,1210,DRS 12 Registro,"quarta-feira, 05/05",41.0,JUQUIÁ,3526100
5578,5578,DRS 12 Registro,"quarta-feira, 05/08",40.0,JUQUIÁ,3526100
3114,3114,DRS 12 Registro,"quarta-feira, 06/01",53.0,JUQUIÁ,3526100
7034,7034,DRS 12 Registro,"quarta-feira, 06/05",45.0,JUQUIÁ,3526100
1658,1658,DRS 12 Registro,"quarta-feira, 07/04",43.0,JUQUIÁ,3526100
202,202,DRS 12 Registro,"quarta-feira, 07/07",40.0,JUQUIÁ,3526100
4570,4570,DRS 12 Registro,"quarta-feira, 07/10",37.0,JUQUIÁ,3526100
7482,7482,DRS 12 Registro,"quarta-feira, 08/04",45.0,JUQUIÁ,3526100
6026,6026,DRS 12 Registro,"quarta-feira, 08/07",41.0,JUQUIÁ,3526100
650,650,DRS 12 Registro,"quarta-feira, 09/06",41.0,JUQUIÁ,3526100
5018,5018,DRS 12 Registro,"quarta-feira, 09/09",38.0,JUQUIÁ,3526100
3562,3562,DRS 12 Registro,"quarta-feira, 09/12",38.0,JUQUIÁ,3526100
2554,2554,DRS 12 Registro,"quarta-feira, 10/02",40.0,JUQUIÁ,3526100
2106,2106,DRS 12 Registro,"quarta-feira, 10/03",42.0,JUQUIÁ,3526100
6474,6474,DRS 12 Registro,"quarta-feira, 10/06",42.0,JUQUIÁ,3526100
7882,7882,DRS 12 Registro,"quarta-feira, 11/03",30.0,JUQUIÁ,3526100
4010,4010,DRS 12 Registro,"quarta-feira, 11/11",39.0,JUQUIÁ,3526100
1098,1098,DRS 12 Registro,"quarta-feira, 12/05",41.0,JUQUIÁ,3526100
5466,5466,DRS 12 Registro,"quarta-feira, 12/08",39.0,JUQUIÁ,3526100
3002,3002,DRS 12 Registro,"quarta-feira, 13/01",41.0,JUQUIÁ,3526100
6922,6922,DRS 12 Registro,"quarta-feira, 13/05",45.0,JUQUIÁ,3526100
1546,1546,DRS 12 Registro,"quarta-feira, 14/04",43.0,JUQUIÁ,3526100
90,90,DRS 12 Registro,"quarta-feira, 14/07",41.0,JUQUIÁ,3526100
4458,4458,DRS 12 Registro,"quarta-feira, 14/10",38.0,JUQUIÁ,3526100
7370,7370,DRS 12 Registro,"quarta-feira, 15/04",46.0,JUQUIÁ,3526100
5914,5914,DRS 12 Registro,"quarta-feira, 15/07",40.0,JUQUIÁ,3526100
538,538,DRS 12 Registro,"quarta-feira, 16/06",40.0,JUQUIÁ,3526100
4906,4906,DRS 12 Registro,"quarta-feira, 16/09",41.0,JUQUIÁ,3526100
3450,3450,DRS 12 Registro,"quarta-feira, 16/12",39.0,JUQUIÁ,3526100
2442,2442,DRS 12 Registro,"quarta-feira, 17/02",40.0,JUQUIÁ,3526100
1994,1994,DRS 12 Registro,"quarta-feira, 17/03",44.0,JUQUIÁ,3526100
6362,6362,DRS 12 Registro,"quarta-feira, 17/06",41.0,JUQUIÁ,3526100
7818,7818,DRS 12 Registro,"quarta-feira, 18/03",39.0,JUQUIÁ,3526100
3898,3898,DRS 12 Registro,"quarta-feira, 18/11",39.0,JUQUIÁ,3526100
986,986,DRS 12 Registro,"quarta-feira, 19/05",41.0,JUQUIÁ,3526100
5354,5354,DRS 12 Registro,"quarta-feira, 19/08",42.0,JUQUIÁ,3526100
2890,2890,DRS 12 Registro,"quarta-feira, 20/01",41.0,JUQUIÁ,3526100
6810,6810,DRS 12 Registro,"quarta-feira, 20/05",45.0,JUQUIÁ,3526100
1434,1434,DRS 12 Registro,"quarta-feira, 21/04",47.0,JUQUIÁ,3526100
4346,4346,DRS 12 Registro,"quarta-feira, 21/10",40.0,JUQUIÁ,3526100
7258,7258,DRS 12 Registro,"quarta-feira, 22/04",45.0,JUQUIÁ,3526100
5802,5802,DRS 12 Registro,"quarta-feira, 22/07",41.0,JUQUIÁ,3526100
426,426,DRS 12 Registro,"quarta-feira, 23/06",41.0,JUQUIÁ,3526100
4794,4794,DRS 12 Registro,"quarta-feira, 23/09",38.0,JUQUIÁ,3526100
3338,3338,DRS 12 Registro,"quarta-feira, 23/12",39.0,JUQUIÁ,3526100
2330,2330,DRS 12 Registro,"quarta-feira, 24/02",50.0,JUQUIÁ,3526100
1882,1882,DRS 12 Registro,"quarta-feira, 24/03",43.0,JUQUIÁ,3526100
6250,6250,DRS 12 Registro,"quarta-feira, 24/06",40.0,JUQUIÁ,3526100
